AAPL,0.26049474390064076
MSFT,0.2550128027966883
JPM,0.040935820983219
JNJ,0.033037199709831676
XOM,0.03666851618730895
PG,0.030086808906315595
GOOGL,0.07460526069245904
AMZN,0.15013229804258124
UNH,0.04264198809366102
TSLA,0.07638456068729467
