Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,PG,TSLA,UNH,XOM
2019-01-02,37.53881072998047,76.95649719238281,52.37278366088867,105.60913848876953,81.61670684814453,94.78968811035156,76.45465087890625,20.674667358398438,218.58798217773438,50.77537536621094
2019-01-03,33.79966735839844,75.01399993896484,50.92228317260742,103.9309310913086,80.456787109375,91.30257415771484,75.91858673095703,20.02400016784668,212.6271209716797,49.99579620361328
2019-01-04,35.242557525634766,78.76950073242188,53.534263610839844,105.67526245117188,83.42285919189453,95.5489730834961,77.4681167602539,21.179332733154297,215.1138458251953,51.83911895751953
2019-01-07,35.16411209106445,81.47550201416016,53.42750549316406,104.99739074707031,83.48085021972656,95.67082977294922,77.1582260131836,22.33066749572754,215.52670288085938,52.10870361328125
2019-01-08,35.83445739746094,82.8290023803711,53.89677047729492,107.43609619140625,83.32341766357422,96.36449432373047,77.4429931640625,22.356666564941406,218.40846252441406,52.48756408691406
2019-01-09,36.442989349365234,82.97100067138672,53.71204376220703,106.58460998535156,83.18258666992188,97.74250030517578,76.17823028564453,22.568666458129883,218.72267150878906,52.764434814453125
2019-01-10,36.5594596862793,82.81099700927734,53.57200622558594,107.22943115234375,83.17432403564453,97.11443328857422,76.36249542236328,22.99799919128418,219.8268585205078,52.49485778808594
2019-01-11,36.20051956176758,82.02799987792969,52.85892868041992,107.26251220703125,82.77664184570312,96.36449432373047,76.86505889892578,23.150667190551758,222.34048461914062,52.254425048828125
2019-01-14,35.656185150146484,80.8604965209961,52.21536636352539,106.04725646972656,83.6299819946289,95.66146850585938,76.34577178955078,22.293333053588867,222.6906280517578,52.188838958740234
2019-01-15,36.38594055175781,83.72799682617188,53.9533805847168,106.94013214111328,84.24310302734375,98.4361572265625,77.06608581542969,22.961999893188477,230.59962463378906,52.21797180175781
2019-01-16,36.830448150634766,84.18900299072266,54.102352142333984,105.84886169433594,84.9224624633789,98.78299713134766,76.5300064086914,23.06999969482422,234.72019958496094,52.19614028930664
2019-01-17,37.04914093017578,84.66100311279297,54.579559326171875,106.71688842773438,85.27043151855469,99.47666931152344,76.51903533935547,23.15399932861328,233.2030487060547,52.55311965942383
2019-01-18,37.27733612060547,84.80999755859375,54.98575973510742,108.03959655761719,86.654052734375,100.96715545654297,77.17750549316406,20.150667190551758,238.34703063964844,53.179718017578125
2019-01-22,36.44062042236328,81.6084976196289,53.562076568603516,106.4771499633789,85.28702545166016,99.06422424316406,76.35020446777344,19.92799949645996,238.5175323486328,52.37827682495117
2019-01-23,36.587989807128906,82.0009994506836,53.849090576171875,106.4771499633789,85.07160186767578,100.02975463867188,80.0647201538086,19.172666549682617,239.71157836914062,51.948421478271484
2019-01-24,36.29798889160156,82.74649810791016,53.82874298095703,105.013916015625,85.12132263183594,99.55166625976562,79.60882568359375,19.43400001525879,238.9125518798828,52.02126693725586
2019-01-25,37.500789642333984,83.52850341796875,54.698238372802734,106.00594329833984,85.65983581542969,100.46092987060547,79.01789093017578,19.80266761779785,240.63621520996094,52.254425048828125
2019-01-28,37.15372848510742,81.89450073242188,53.6231575012207,106.63422393798828,86.06582641601562,98.50178527832031,78.9503402709961,19.7586669921875,239.48712158203125,51.904693603515625
2019-01-29,36.76865005493164,79.69400024414062,53.13651657104492,107.74198913574219,86.30608367919922,96.49575805664062,78.96723937988281,19.83066749572754,239.99887084960938,52.101409912109375
2019-01-30,39.28121566772461,83.52149963378906,54.5234489440918,108.82493591308594,86.50492095947266,99.72039031982422,79.7945785522461,20.584667205810547,242.71893310546875,52.669715881347656
2019-01-31,39.564090728759766,85.9365005493164,55.90889358520508,110.01536560058594,85.7509765625,97.8924789428711,81.44078826904297,20.468000411987305,242.56639099121094,53.39102554321289
2019-02-01,39.58311080932617,81.3115005493164,55.547882080078125,110.9412612915039,86.06582641601562,96.34576416015625,82.28499603271484,20.81399917602539,241.23776245117188,55.314491271972656
2019-02-04,40.70745849609375,81.66549682617188,56.68007278442383,109.85003662109375,86.37235260009766,99.1204605102539,82.75772857666016,20.859333038330078,240.77984619140625,54.51304244995117
2019-02-05,41.403953552246094,82.94049835205078,57.19899368286133,109.85003662109375,85.99124908447266,100.50782775878906,82.25965881347656,21.42333221435547,239.07412719726562,55.074066162109375
2019-02-06,41.418209075927734,82.01300048828125,55.75992202758789,109.9492416381836,85.9498291015625,99.39231872558594,82.66487884521484,21.148000717163086,241.9379425048828,54.83362579345703
2019-02-07,40.633766174316406,80.71849822998047,54.9167366027832,109.16387176513672,84.82305145263672,98.67988586425781,82.00639343261719,20.500667572021484,241.4890594482422,54.411041259765625
2019-02-08,40.681522369384766,79.41100311279297,54.7414436340332,109.4532241821289,83.97795867919922,99.05484771728516,82.48758697509766,20.386667251586914,235.1151885986328,54.49943923950195
2019-02-11,40.44757080078125,79.55000305175781,54.72853469848633,109.12254333496094,83.58029174804688,98.66114044189453,82.96035766601562,20.856000900268555,230.84202575683594,54.58784103393555
2019-02-12,40.79610824584961,81.90049743652344,55.99281311035156,110.90819549560547,85.00534057617188,100.19847106933594,83.79612731933594,20.78733253479004,236.55154418945312,55.5455322265625
2019-02-13,40.62661361694336,82.0,56.044952392578125,111.14794158935547,85.4112777709961,100.12345123291016,83.77922821044922,20.544666290283203,236.82090759277344,56.17171096801758
2019-02-14,40.77462387084961,81.13249969482422,56.07325744628906,111.03218078613281,84.8561782836914,100.20784759521484,83.12075805664062,20.251333236694336,238.19447326660156,56.18643569946289
2019-02-15,40.68391036987305,80.39749908447266,55.59803771972656,112.7434310913086,87.44944763183594,101.44523620605469,83.13763427734375,20.525333404541016,243.40122985839844,57.24724197387695
2019-02-19,40.80564498901367,81.37899780273438,55.93967819213867,112.17304229736328,87.14289093017578,101.39832305908203,84.41239929199219,20.375999450683594,242.75494384765625,57.630306243896484
2019-02-20,41.068260192871094,81.1050033569336,55.64570617675781,112.71863555908203,87.56541442871094,100.87115478515625,83.81299591064453,20.17066764831543,241.94699096679688,57.85132598876953
2019-02-21,40.83669662475586,80.97200012207031,54.832313537597656,111.9498062133789,87.38314056396484,102.99872589111328,84.235107421875,19.415332794189453,239.15496826171875,57.32827377319336
